source_file,plot_nr,n_trees_gt,shannon_index,Species,Nr_of_trees_field,Conifer,Broadleaved,Broadleaved_prop,dbh_mean,dbh_sd,dbh_median,dbh_p10,dbh_p90,h_mean,h_sd,h_median,h_p10,h_p90,dbh_nn,h_nn,clarkevans,complexity_score,aboveground_points,unlabeled_points_aboveground,tree_points_aboveground,treex_mean_iou,treex_mean_precision,treex_mean_recall,treex_detection_rate,RayExtract_mean_iou,RayExtract_mean_precision,RayExtract_mean_recall,RayExtract_detection_rate,TreeLearn_mean_iou,TreeLearn_mean_precision,TreeLearn_mean_recall,TreeLearn_detection_rate,TreeAIBox_mean_iou,TreeAIBox_mean_precision,TreeAIBox_mean_recall,TreeAIBox_detection_rate,SegmentAnyTree_mean_iou,SegmentAnyTree_mean_precision,SegmentAnyTree_mean_recall,SegmentAnyTree_detection_rate,ForestFormer3D_mean_iou,ForestFormer3D_mean_precision,ForestFormer3D_mean_recall,ForestFormer3D_detection_rate,avg_mean_iou,std_mean_iou,avg_mean_precision,std_mean_precision,avg_mean_recall,std_mean_recall,avg_detection_rate,std_detection_rate
Rem_Piensk_2016_2101702.laz,2101702,33,1.23091226538903,4,31,17,14,0.451612903,238.7096774,97.17996829,221,111,373,17.53870968,4.506120092,18.8,10.1,21.6,221,19.4,0.926454227,0.344210977,2428111,150782,2277329,0.687142474710492,0.767390243669062,0.848024464354263,0.909090909090909,0.535464557283125,0.694110641890955,0.717863179455861,1,0.582919022172329,0.721466725338093,0.739828994147833,1,0.648728024250281,0.736726468987117,0.860194495025069,0.96969696969697,0.667599344801048,0.746144158394306,0.861641228986095,0.878787878787879,0.625748137363451,0.755795968811688,0.772702116240439,1,0.624600260096787,0.0516823884098146,0.736939034515203,0.0239489149572453,0.800042413034927,0.0589371676981399,0.95959595959596,0.0484427426597245
Rem_Piensk_2016_2202402.laz,2202402,74,0.747719446541002,3,66,39,27,0.409090909,162.7272727,42.12528766,161.5,106.5,222,17.84545455,1.993001742,18.2,15.2,19.95,137,16.3,1.130276056,0.369820357,4392660,715206,3677454,0.783861904765029,0.84309190263374,0.925045199766418,0.945945945945946,0.758684984827286,0.845379051930156,0.873294964809034,1,0.833314727975302,0.880197533906484,0.941250690067886,0.986486486486487,0.826903937835491,0.867591095476851,0.945542028924794,1,0.791845690180686,0.850619639801861,0.913996013395914,0.932432432432432,0.851721045742032,0.898434561263019,0.939662322771601,0.986486486486487,0.807722048554304,0.0321061798456503,0.864218964168685,0.0200982158844924,0.923131869955941,0.0247474057839737,0.975225225225225,0.026361936735855
Rem_Piensk_2016_2202902.laz,2202902,25,0,3,44,43,1,0.022727273,211.2954545,104.2667821,231.5,86.3,343.3,17.65,8.466362993,22.25,6.13,26.27,248,23.8,1.009061505,0.327637468,2560662,687774,1872888,0.780099057008285,0.818583714211212,0.947631698548414,0.92,0.766812942669566,0.81796368077533,0.893361456022459,1,0.822601458365835,0.860201126634224,0.920073380716045,1,0.864773505692077,0.897150896412787,0.925390475328383,1,0.781377879860598,0.822370916800613,0.872352919643016,1,0.903913322847398,0.930089271368971,0.938302691870057,1,0.819929694407293,0.0499424117939561,0.857726601033856,0.0431277834367393,0.916185437021396,0.0258847215258924,0.986666666666667,0.0298142396999972
Rem_Piensk_2016_2302002.laz,2302002,42,0.939935082891518,5,41,38,3,0.073170732,252.6829268,102.1424101,284,106,345,22.07560976,8.145973867,26.6,9.4,28.4,125,7.8,1.205222607,0.224347815,3247992,675586,2572406,0.725907640805795,0.782658063916758,0.902332377270627,0.785714285714286,0.557831529384411,0.753881410290016,0.705115337552051,0.952380952380952,0.720704502304951,0.825966569497528,0.825491426494638,0.928571428571429,0.705070131165669,0.831612535389963,0.848761152432758,0.952380952380952,0.863573311610813,0.934919686298125,0.914063537882701,0.952380952380952,0.919894657078295,0.960636741934262,0.955907623408035,0.928571428571429,0.748830295391656,0.117004960386103,0.848279167887775,0.0754138564717254,0.858611909173468,0.080837305482811,0.916666666666667,0.0595238095238095
Rem_Piensk_2016_2400402.laz,2400402,151,0.13746979839655,3,138,137,1,0.007246377,130.9927536,33.90723635,129.5,87.7,180.3,14.98550725,1.740272263,15.4,12.74,16.7,128,15.2,1.170223859,0.80309567,1757689,854296,903393,0.761137003687763,0.834142370286766,0.909401039196753,0.986754966887417,0.646566272455535,0.77510747593542,0.824258040594904,1,0.541822051836132,0.656634853573351,0.75402651004483,0.933774834437086,0.721384121525151,0.797511428455096,0.891115473629045,0.980132450331126,0.58378110488114,0.619884312763449,0.877656817131591,0.688741721854305,0.666318840173017,0.732515227505399,0.879734901236719,0.887417218543046,0.65350156575979,0.0749878503349485,0.735965944753247,0.0760907258044092,0.85603213030564,0.0524774065461285,0.91280353200883,0.107155010148717
Rem_Piensk_2016_2401002.laz,2401002,39,0,1,36,36,0,0,256.2777778,49.0292106,261,204.5,318.5,24.9,1.846231683,25,23.55,26.35,225,24.9,1.307301415,-0.10164176,3037165,373690,2663475,0.88678491671049,0.914614815687192,0.967112455587118,0.974358974358974,0.86080974576404,0.974664770064844,0.881686628641796,1,0.928081908543398,0.933598057765756,0.992962726812278,1,0.930841341421374,0.938765236616857,0.991596940312809,1,0.915718331426467,0.927921262273544,0.962970584636104,0.974358974358974,0.951443789804539,0.966403547552515,0.983990073610205,0.974358974358974,0.912280005611718,0.0301082342194521,0.942661281660118,0.021170388436061,0.963386568266718,0.0382622836292505,0.987179487179487,0.0128205128205128
Rem_Piensk_2016_2404602.laz,2404602,21,1.06011893593984,3,19,19,0,0,308.9473684,65.26226891,309,235.8,405,25.12105263,2.979667943,26,19.94,27.64,266,25.4,1.384886548,0.163441635,3987730,1385862,2601868,0.869766509648214,0.916032403128235,0.947697423973236,1,0.919277972295134,0.960235726498555,0.955192952828964,1,0.946203992623265,0.950987409188903,0.994758037553181,1,0.935435267816869,0.948312555232186,0.986071698422987,1,0.920700868338784,0.95793163119554,0.954705736320825,1,0.913127336306124,0.926599960153806,0.938960865702006,1,0.917418657838065,0.0240019664383418,0.943349947566204,0.0163682804785091,0.9628977858002,0.0203412845270278,1,0
Rem_Piensk_2016_2501302.laz,2501302,24,1.07952957332552,3,24,13,11,0.458333333,233.625,110.5345952,198,135.9,354.9,19.35,4.153364273,20,14.9,24.09,183,14.9,1.076936448,0.030281961,2807731,734145,2073586,0.644279362448673,0.69607482405744,0.908731964473047,0.916666666666667,0.688466334176477,0.806927001870944,0.826338060323242,1,0.721615731793432,0.8373013133636,0.849110452832414,1,0.712653992829021,0.761669994777592,0.90951907451449,1,0.806952001856014,0.862332675410762,0.933584251947414,0.875,0.845780974872049,0.883715718870877,0.953687143214002,0.958333333333333,0.736624732995944,0.0689296443550066,0.808003588058536,0.0635325930890045,0.896828491217435,0.0449676696242907,0.958333333333333,0.0481125224324688
Rem_Piensk_2016_2501502.laz,2501502,13,0.89794572485678,3,10,3,7,0.7,426.2,314.3429832,293.5,163.4,864.5,23.94,10.07496347,21.25,16.12,35.84,179,17.2,1.028249926,0.626976596,3337119,338807,2998312,0.738558204347313,0.798735855948353,0.921618003030994,0.846153846153846,0.698881664883783,0.835766687368502,0.82469727811301,1,0.726594774769226,0.81338245144606,0.82591012243445,1,0.638189078520536,0.777526336781263,0.818851386849461,1,0.744263898912663,0.865977093832118,0.847311010806707,0.923076923076923,0.738437658554525,0.868757540790574,0.832276828419429,1,0.714154213331341,0.0370822366886933,0.826690994361145,0.0335934784763707,0.845110771609008,0.0353502440905371,0.961538461538462,0.0587509704481518
Rem_Piensk_2016_2502602.laz,2502602,60,0.679497407835936,3,46,14,32,0.695652174,178.4565217,58.51408435,169,117,250,20.2,4.190836565,21.6,13.2,23.4,183,22.7,1.130268044,0.478933027,3101212,1252435,1848777,0.852228881925855,0.877484592578285,0.970124734154674,0.916666666666667,0.82824471378336,0.878663449639973,0.925235248815503,0.983333333333333,0.804644955838573,0.855919021269345,0.914393105801213,0.933333333333333,0.839714847566221,0.891347635620073,0.942741454998109,0.983333333333333,0.887763387700698,0.924124409608764,0.959855255065278,0.916666666666667,0.901553145323867,0.927620579829616,0.967303607960139,0.933333333333333,0.852358322023096,0.0333954960319196,0.892526614757676,0.0257874733642186,0.946608901132486,0.0210807131746801,0.944444444444444,0.0283278861866266
Rem_Piensk_2016_2504302.laz,2504302,54,0,2,35,0,35,1,138.8285714,37.33747976,143,89.2,183.6,15.09714286,3.031257331,16.5,10,17.6,219,16.9,0.887063437,0.332118745,4361622,630267,3731355,0.799436491708391,0.846579410102607,0.942369330822603,0.814814814814815,0.823400356700386,0.887843229116571,0.907643702896107,1,0.826931973906491,0.8946524030071,0.904862388825714,0.925925925925926,0.888844310099327,0.924666675889037,0.960376588649356,0.981481481481482,0.871580742756068,0.915865026997621,0.927535442085338,1,0.88228693450045,0.915390317200693,0.927348015951326,1,0.848746801611852,0.0336748551333322,0.897499510385605,0.0261075801623909,0.928355911538408,0.0191673763750205,0.953703703703704,0.0674084249007456
Rem_Piensk_2016_2600802.laz,2600802,31,1.07987533119041,3,29,22,7,0.24137931,238.2758621,84.94279443,266,113.4,343,19.06896552,5.596625479,22,9.72,24.3,340,23.3,1.081097025,0.220869282,3207067,520345,2686722,0.74364273317172,0.808086985257795,0.913409545871426,0.967741935483871,0.682698430162382,0.799889946525489,0.825747167755113,1,0.820554807492451,0.853910542987723,0.921150876010165,0.935483870967742,0.82032877466507,0.840603582037119,0.97184242762755,1,0.828684585864106,0.853478838103558,0.923559170028925,0.967741935483871,0.826855004966486,0.849881447465411,0.923169570665173,1,0.787127389387036,0.0552589828823418,0.834308557062849,0.0220079203982932,0.913146459659725,0.0435064747442527,0.978494623655914,0.0240437416935461
Rem_Piensk_2016_2602702.laz,2602702,34,0.178844912716848,2,25,24,1,0.04,209.56,101.8283196,198,81.6,323,15.18,4.192552922,16.3,9.82,19.8,290,19.4,0.986087625,0.06754376,3298805,314604,2984201,0.646210073039297,0.743065798320796,0.855067672464777,0.911764705882353,0.662996805018152,0.799969467777817,0.79620230883347,1,0.730729523161249,0.779029299805691,0.873224611515929,0.823529411764706,0.768484544715527,0.822311800772475,0.91509068166658,0.882352941176471,0.71614173452334,0.750981967088735,0.84646185785818,0.970588235294118,0.817561715934991,0.844256847854399,0.938175532597722,0.941176470588235,0.723687399398759,0.0586114102162948,0.789935863603319,0.0363611653128406,0.870703777489443,0.0463889657922708,0.92156862745098,0.0580007821872512
Rem_Piensk_2016_2604602.laz,2604602,35,1.29110976523851,6,42,5,37,0.880952381,168.2380952,67.37583323,155,89.4,271,15.58095238,6.041209623,16.3,6.44,22.67,93,13.6,1.00759802,0.691883549,3366116,1086392,2279724,0.783000535805866,0.805883126938102,0.958738142955503,0.857142857142857,0.798264003366842,0.856605025732139,0.900092577625839,1,0.847307980257415,0.881797175306859,0.948147930312516,1,0.813343451399125,0.852387091832592,0.943395677508364,1,0.860962316856925,0.885264506272502,0.968187933288614,0.942857142857143,0.865174742987838,0.8913104342332,0.943223085842872,0.971428571428571,0.828008838445668,0.0315311200036732,0.862207893385899,0.0290477332226462,0.943630891255618,0.0213989384225097,0.961904761904762,0.0512872838774715
Rem_Piensk_2016_2700402.laz,2700402,85,0.0794870032030371,2,65,65,0,0,186.7538462,46.94645579,185,126,245.8,19.76923077,2.4688638,20.1,16.74,22.18,220,22,1.272162625,0.204097444,4802135,2304658,2497477,0.773940183132015,0.811721680275066,0.931192926044196,0.964705882352941,0.762354303077547,0.805256353362022,0.905679812276754,0.976470588235294,0.81085131664446,0.848369059248626,0.937803107274015,0.976470588235294,0.856015777589671,0.87817503872308,0.970786286946909,0.952941176470588,0.825269817367004,0.855146401627475,0.942208274867898,0.976470588235294,0.895511548226446,0.915577805451918,0.976503925480524,1,0.820657157672857,0.0457393730818257,0.852374389781364,0.0377642337554283,0.944029055481716,0.0239724667190653,0.974509803921569,0.0142747252730991
Rem_Piensk_2016_2801802.laz,2801802,29,0.981941600924019,4,22,21,1,0.045454545,235.8636364,80.17617236,257.5,108.1,315.2,20.60454545,6.941214198,23.65,7.44,25.49,236,24.3,1.021019701,0.187060771,1960415,169148,1791267,0.762355387567396,0.834388344310293,0.907200562986117,0.96551724137931,0.720109132803134,0.881806158560676,0.805687156993606,1,0.785508023448186,0.843452974233133,0.891735067154553,0.96551724137931,0.805515996469725,0.856015842753441,0.926500571202251,0.931034482758621,0.829761339052161,0.879696818868724,0.925887656619258,0.96551724137931,0.854355840032647,0.906255296105955,0.931053545133639,0.96551724137931,0.792934286562208,0.043933396404146,0.86693590580537,0.0246982434746118,0.898010760014904,0.0434513153397852,0.96551724137931,0.0199086299720561
Rem_Piensk_2016_2802402.laz,2802402,26,0.398307113805284,2,22,19,3,0.136363636,280.5454545,53.33070881,266.5,224.5,337.4,23.14545455,1.344380641,23.2,22.01,24.4,309,24.4,1.309358576,-0.061064485,2635912,209118,2426794,0.808234196098936,0.86864145755427,0.918863401047819,0.961538461538462,0.812977054097407,0.910276111906778,0.89020697600545,1,0.890925891843107,0.927493288424331,0.958634953731277,0.923076923076923,0.820766798353884,0.887112625608682,0.923777932714198,0.961538461538462,0.908254308469718,0.933150079783397,0.962695327778802,1,0.931818139482621,0.944290579466852,0.983534784886287,0.961538461538462,0.862162731390945,0.0497406101604408,0.911827357124052,0.0265586989742933,0.939618896027305,0.0314801577135864,0.967948717948718,0.0264301642667799
Rem_Piensk_2016_2804302.laz,2804302,37,1.58114981481863,7,29,0,29,1,208.5862069,86.50909004,195,123.6,325.6,19.69310345,3.907495639,20.7,13.7,23.52,220,23.3,1.028882242,0.969900988,3306898,297835,3009063,0.764055091905341,0.795254819678286,0.930728396097337,0.891891891891892,0.776452281440691,0.84504984533284,0.909820641620501,1,0.798506748060602,0.851540627395793,0.919972884067087,0.918918918918919,0.692480206723766,0.780246898630876,0.870973174073122,1,0.715646881534273,0.757964019426864,0.905872178186075,0.891891891891892,0.830292708435709,0.861616266319174,0.931703793979632,0.972972972972973,0.76290565301673,0.0468800251090893,0.815278746130639,0.0392886201182196,0.911511844670626,0.020520841734393,0.945945945945946,0.046812183988348
Rem_Piensk_2016_2901202.laz,2901202,45,0,1,33,33,0,0,202.2727273,56.68899404,199,141,272.6,14.42121212,2.546168393,14.4,12.36,16.9,132,12.6,1.15739454,-0.490583511,3500238,939304,2560934,0.72791566581101,0.813451542718512,0.887893312934584,0.977777777777778,0.692791164636725,0.784122603148664,0.856545858331957,0.977777777777778,0.743813814004663,0.817616364215002,0.901636198773261,1,0.757513857847419,0.815096703817693,0.924610483732841,1,0.785834992749279,0.844416326427422,0.926882176694034,0.955555555555556,0.801544458633853,0.864231912797299,0.923369691617796,1,0.751568992280491,0.0360127364452584,0.823155908854099,0.025339871324156,0.903489620347412,0.0252946521518615,0.985185185185185,0.0165634664999984
Rem_Piensk_2016_2903502.laz,2903502,23,0.854806284951481,4,24,13,11,0.458333333,257.125,146.0647005,292,82,453,21.23333333,9.873621716,27.25,8.41,30.67,80,4.9,1.01621095,0.197059354,2138691,291654,1847037,0.724349554826647,0.803311608181717,0.883474332768081,1,0.804479689219695,0.862887644833532,0.927670952860498,1,0.856547218874554,0.885117509457551,0.936441403366696,0.956521739130435,0.799903141956019,0.871715093630512,0.900772757835653,1,0.819382593561329,0.840123048946658,0.924317661108586,1,0.873542024451844,0.892343729566907,0.945537348996749,1,0.813034037148348,0.0477937449911791,0.859249772436146,0.0300773390246944,0.919702409489377,0.0212259334345041,0.992753623188406,0.0162033911413028
Rem_Piensk_2016_3100502.laz,3100502,84,0.0757510850034151,2,69,68,1,0.014492754,160.884058,34.79965189,155,119,193.8,16.65072464,1.095528772,16.8,15.36,17.92,120,15.9,1.265351043,-0.054121978,3413478,348586,3064892,0.78126683273043,0.822520960353483,0.9448784145647,0.976190476190476,0.815300867493118,0.863917323902121,0.936989934958461,1,0.781380766699769,0.845064477614375,0.915150448582609,1,0.854059316540115,0.882472814026529,0.96523650329528,1,0.827909961664996,0.869225248264817,0.949788916278588,0.976190476190476,0.879448944082685,0.902338272113147,0.972771797255973,0.988095238095238,0.823227781535186,0.0358423755750596,0.864256516045745,0.0255507597948672,0.947469335822602,0.0188073940953577,0.990079365079365,0.0106848508078066
Rem_Piensk_2016_3100602.laz,3100602,68,0,1,53,53,0,0,185.9056604,41.77009611,180,139.6,238.2,18.39622642,1.355751603,18.5,16.7,19.88,185,17.6,1.188929292,-0.258139013,2112858,497385,1615473,0.808508218507955,0.864131118358282,0.925843208162568,0.985294117647059,0.834817900437933,0.889542865532637,0.934087132429246,1,0.863044473838244,0.88935982210547,0.967094445225771,1,0.855072509385534,0.888626363946163,0.961832480187578,1,0.882985417885828,0.910309670378456,0.968223144960174,0.985294117647059,0.88628965006972,0.91791685538163,0.963546566633729,1,0.855119695020869,0.0270667740976652,0.893314449283773,0.0173090765881739,0.953437829599844,0.0169000889387398,0.995098039215686,0.0069324194233975
Rem_Piensk_2016_3102202.laz,3102202,22,0.380506218477596,3,21,20,1,0.047619048,322.5238095,58.88600772,312,280,402,26.19047619,4.223967893,26.3,24.8,30.1,309,25.4,1.285670798,0.18343981,3059452,614345,2445107,0.863718316294611,0.900117979892882,0.95593451805284,0.954545454545455,0.858492206921722,0.907068129642104,0.943287388873698,1,0.922187988722797,0.928392253099785,0.9921984390912,0.954545454545455,0.92814103551517,0.942745673281972,0.982791586830616,1,0.905758387116754,0.935437078099116,0.966679593756428,1,0.92037977040053,0.941255169602301,0.976291382693504,1,0.899779617495264,0.028200723499083,0.925836047269693,0.016512886322963,0.969530484883048,0.0164168647761483,0.984848484848485,0.0214274782177741
Rem_Piensk_2016_3102802.laz,3102802,32,0.705918206087096,4,31,23,8,0.258064516,282.9354839,72.33161387,299,190,364,24.04193548,4.315304098,25,23.5,26.9,249,23.8,1.019771491,0.325859729,2490415,788307,1702108,0.640032464479589,0.685856379391933,0.923032741634293,0.90625,0.61373933285696,0.668916483436077,0.918720249125131,1,0.668514627588455,0.691876652490363,0.965370028213749,1,0.651438822034849,0.675044420358863,0.96297240121846,1,0.695265570685021,0.704922425881222,0.978818564254735,0.96875,0.681112053628878,0.706564184995747,0.962948612472922,1,0.658350478545625,0.0269493296403862,0.688863424425701,0.0140129442775488,0.951977099486548,0.0226748740372126,0.979166666666667,0.0345481748995354
Rem_Piensk_2016_3103402.laz,3103402,47,0,1,40,40,0,0,254.625,59.15372737,243,196.7,344.5,22.885,2.512690865,23.25,20.88,25.25,279,22.3,1.2246213,-0.086440794,3777607,1088019,2689588,0.798481530549295,0.85088623359283,0.93605223902438,0.978723404255319,0.814838506339616,0.869408204293852,0.931387630709236,1,0.869236650087919,0.88999519200046,0.974193149037062,1,0.847770247965237,0.874347247277221,0.965781067726343,1,0.865985109315982,0.896237501115783,0.963291127961148,1,0.854127700580399,0.883967713586378,0.943633689932749,1,0.841739957473075,0.0262319641161936,0.877473681977754,0.01490391729409,0.952389817398486,0.0161153524572329,0.99645390070922,0.0079293190691482
Rem_Piensk_2016_3203002.laz,3203002,46,0.247750827451536,3,37,36,1,0.027027027,245.8648649,65.85386269,241,144.6,324.6,23.15135135,3.839388089,24.1,18.76,26.32,141,18.7,1.242782749,0.060944328,2608923,197080,2411843,0.782491526004649,0.815181811299877,0.959770872376341,0.891304347826087,0.786941083878214,0.856043047040768,0.920662953396297,1,0.83144808718376,0.865143568617026,0.960089659108779,0.956521739130435,0.780757083865537,0.822071597815195,0.945101892718857,1,0.884332804372929,0.900805638765883,0.981420790636646,1,0.858742783402416,0.891120963497088,0.964173172217709,0.978260869565217,0.820785561451251,0.0404286471597404,0.858394437839306,0.0319047933975955,0.955203223409105,0.0187422366957896,0.971014492753623,0.0390229333850326
Rem_Piensk_2016_3203502.laz,3203502,24,0,2,29,23,6,0.206896552,251.2758621,95.46536266,275,93.6,361,20.01034483,5.054583834,22,11.32,23.98,278,20.2,1.269296341,-0.078962313,2566795,456374,2110421,0.828864388415627,0.860023809348912,0.95903184866302,0.958333333333333,0.848908006039011,0.884814931506606,0.953812050756677,1,0.87608059601766,0.891909675203404,0.982627333893685,1,0.844751605020062,0.887321454962888,0.949201167174036,1,0.90086449272748,0.929325672739444,0.967706316660672,1,0.911517108976797,0.929508815452238,0.98010815489277,1,0.868497699532773,0.0302054400608474,0.897150726535582,0.0249564156716554,0.965414478673477,0.0126205176612108,0.993055555555556,0.0155282498437485
Rem_Suprasl_2015_1502504.laz,1502504,34,0.669327963292645,2,24,24,0,0,288.5,109.2400627,308,147.8,395.5,26.05833333,8.382586333,30.55,15.09,32.88,262,23,1.054804205,0.031064526,2234827,228788,2006039,0.540937712523337,0.713904273456232,0.708728673574014,0.941176470588235,0.483509888810131,0.708083295509227,0.580655239047578,1,0.695842156253195,0.798649489683152,0.824108087464419,0.941176470588235,0.751662898016907,0.814288028151681,0.891788185265111,0.970588235294118,0.775348779517556,0.814850837622888,0.892834870274207,1,0.846581971743913,0.88005972552368,0.932517478883247,1,0.682313901144173,0.129191103083203,0.78830594165781,0.060383120359484,0.805105422418096,0.123471760158808,0.975490196078431,0.0263978667016397
Rem_Suprasl_2015_1602604.laz,1602604,28,0.173205206749177,3,38,32,6,0.157894737,240.9736842,110.1319815,264.5,89.8,374.4,22.90789474,9.528063289,28.45,9.08,31.56,248,28.7,0.962448339,0.69041302,2797079,726103,2070976,0.720052355585633,0.747186366057899,0.933081867881262,0.964285714285714,0.703793590537083,0.774961563296299,0.863288590904741,1,0.853953662346149,0.902793227099888,0.945236380267963,1,0.838158096846803,0.858780528048241,0.972374931125549,0.964285714285714,0.895925803065185,0.92349147260478,0.968917189490631,1,0.901367464075088,0.916764418836814,0.947249970560845,1,0.81887516207599,0.0789027134208434,0.85399626265732,0.0693160590876082,0.938358155038499,0.036241432718625,0.988095238095238,0.0168358757425368
Rem_Suprasl_2015_1902204.laz,1902204,13,0.689009238476659,2,11,11,0,0,474.9090909,102.1141073,500,360,606,31.27272727,3.975698909,31.7,25.1,36.6,606,36.6,1.425000433,0.302466218,2281373,659188,1622185,0.628176469986697,0.694341637428062,0.814774593048771,0.846153846153846,0.49879622276948,0.734354101695344,0.618694932213116,1,0.648411760577693,0.795735650420854,0.776840895844017,1,0.598521143452944,0.629234172599382,0.861273770404658,1,0.655770419789644,0.737160315657815,0.819938143126455,1,0.774885043027937,0.806499896768764,0.883820786564836,1,0.634093509934066,0.0817546298854133,0.732887629095036,0.0600262146150569,0.795890520200309,0.0863160492185628,0.974358974358974,0.0573350763461485
Rem_Suprasl_2015_2002504.laz,2002504,32,0.679193265991526,2,29,29,0,0,243.7241379,108.1711265,250,91.2,376.2,22.28275862,9.022078829,26.4,8.74,31.26,398,29.2,1.070972753,0.190745091,1954728,165232,1789496,0.524067057323412,0.654826122481321,0.754171692809294,0.71875,0.489709112488398,0.615621314392609,0.67452782895078,0.96875,0.699563060285305,0.817372257692848,0.797016311867991,0.84375,0.688758739720469,0.786945625804214,0.841627946349453,0.84375,0.853819157250889,0.885091690559534,0.934608310793954,0.96875,0.902498256144576,0.919603911268775,0.949125010209923,0.96875,0.693069230535508,0.152577236192579,0.779910153699883,0.111555103192699,0.825179516830233,0.0967289213541295,0.885416666666667,0.0931694990624912
Rem_Suprasl_2015_2102404.laz,2102404,23,0.304636097349238,3,30,29,1,0.033333333,215.6666667,92.03385184,213,93.7,334.6,18.99333333,6.202665352,20.5,9.95,25.9,318,24.9,0.940155459,0.292601649,2959788,512378,2447410,0.555166589849372,0.684714474124779,0.79948925459858,0.956521739130435,0.608219634032466,0.734540848203429,0.79900049919853,1,0.573612123026961,0.782627434163796,0.702488166081982,1,0.720346823752667,0.757638426398015,0.937776770017733,1,0.64323971399865,0.70837141495855,0.822163901037786,0.956521739130435,0.695556381621996,0.789164709262826,0.873931345193487,1,0.632690211047019,0.0603407969141991,0.742842884518566,0.0378231587195195,0.822474989354683,0.0723631897740654,0.985507246376812,0.0204958487300448
Rem_Suprasl_2015_2202704.laz,2202704,26,0.688138813713588,2,21,21,0,0,248,124.6643494,293,83,381,21.60952381,10.12738391,27.5,7.7,31,381,36.9,0.91586501,0.56183695,2524889,922206,1602683,0.712497025802483,0.80672842076458,0.856903582150875,0.769230769230769,0.624522462906918,0.794277065921885,0.758042522106118,1,0.771915245628005,0.840083027367055,0.897875315274669,0.615384615384615,0.742118284061139,0.850422265501308,0.860485613858453,0.730769230769231,0.906073652710283,0.925718998259475,0.977064577147215,0.961538461538462,0.890411125073653,0.907185622880314,0.942995476747624,0.961538461538462,0.77458963269708,0.0984376737868496,0.854069233449103,0.048270435745919,0.882227847880826,0.070080419857827,0.83974358974359,0.14290703083082
Rem_Suprasl_2015_2402904.laz,2402904,55,0.674895273743828,2,43,43,0,0,220.5116279,100.6186511,217,87.2,346.8,21.14418605,8.729651232,23.3,8.92,30.82,110,11.2,1.09354826,0.103190645,3062533,112466,2950067,0.609820999018182,0.744837589581107,0.787579270342991,0.945454545454545,0.515649239441804,0.760837070212842,0.639410279968159,1,0.685183461671284,0.77141000715753,0.805812289398093,0.945454545454545,0.78513417632704,0.847610109802384,0.904989398299403,1,0.815542365979917,0.871247838528255,0.913378387103579,0.945454545454545,0.83970459290238,0.915360073337484,0.911207690144624,0.981818181818182,0.708505805890101,0.116917443904243,0.818550448103267,0.0632194894860356,0.827062885876141,0.0981727214541433,0.96969696969697,0.0249885189431373
Rem_Suprasl_2015_2501204.laz,2501204,48,0.271189373041844,2,44,39,5,0.113636364,210.5454545,58.04907889,216,154.9,275.1,22.70681818,5.172305398,23.7,16.63,26.21,269,28.2,1.181667817,0.212552563,4204895,322515,3882380,0.672012230003349,0.716832778117764,0.918043239252363,0.9375,0.707767239183439,0.776050579198215,0.909805831384515,1,0.812774125305229,0.826975153740698,0.978562055044178,0.9375,0.78316226628055,0.827458165122891,0.939116422307409,0.979166666666667,0.852412544255719,0.869143786515879,0.975994136249968,1,0.841566288240428,0.858992868566552,0.948960147471895,1,0.778282448878119,0.0670563916214509,0.812575555210333,0.0520962659026145,0.945080305285055,0.0261489484684745,0.975694444444444,0.0279939505149255
Rem_Suprasl_2015_2503004.laz,2503004,41,0.36692499127271,2,26,26,0,0,216.5384615,115.4695564,199.5,111.5,369,19.9,7.285766947,20.35,11.05,29.05,88,10.4,0.992854349,0.077296259,2336491,162413,2174078,0.679009824128954,0.754375970993172,0.899311727069428,0.804878048780488,0.588499316749299,0.749072650231222,0.753650706824703,1,0.640222970184164,0.694468278943136,0.899131829066419,0.731707317073171,0.584780134158105,0.642745873056894,0.876146138479315,0.829268292682927,0.666872790509684,0.764359529186315,0.848342211264289,0.902439024390244,0.722907332151885,0.809849303916483,0.879955806176413,0.975609756097561,0.647048727980348,0.0491952491788852,0.73581193438787,0.0535218910235919,0.859423069813428,0.0502986464789051,0.873983739837398,0.0948993295116159
Rem_Suprasl_2015_2700704.laz,2700704,61,0.866422673051746,5,48,43,5,0.104166667,192.3541667,63.2773327,192,97.9,272.6,19.70208333,4.875928262,21.3,11.35,24.03,93,11,1.144813882,0.251090205,3524228,1430829,2093399,0.65807704094922,0.736247047014935,0.881786988586833,0.967213114754098,0.563115210333493,0.736440872938355,0.749373213818568,1,0.682138946629825,0.748745338602729,0.90223524685857,0.918032786885246,0.681689405902776,0.739315081041266,0.904671546469496,0.983606557377049,0.681303679051702,0.745070858326276,0.90095482485437,0.950819672131147,0.728661158807921,0.775105469700001,0.935080662449414,0.983606557377049,0.665830906945823,0.05052248367748,0.746820777937261,0.0134329919713356,0.879017080506208,0.0600511299928556,0.967213114754098,0.0267703797025484
